"","lpep_pickup_datetime","lpep_dropoff_datetime","PULocationID","DOLocationID","passenger_count","trip_distance","fare_amount","extra","tip_amount","total_amount","payment_type"
"759797","2017-01-23 09:37:17","2017-01-23 09:41:15",166,166,1,0.69,4.5,0,0,5.3,2
"416061","2017-01-13 16:50:25","2017-01-13 16:54:24",75,236,1,0.5,4.5,1,0,6.3,2
"830558","2017-01-25 12:51:54","2017-01-25 12:53:20",264,264,1,0,0,0,0,0,2
"569408","2017-01-17 20:13:18","2017-01-17 20:19:21",25,97,1,0.9,6,0.5,1,8.3,1
"571810","2017-01-17 22:39:50","2017-01-17 23:01:30",127,82,1,10.49,30,0.5,0,36.84,2
"94523","2017-01-03 22:04:42","2017-01-03 22:15:52",181,61,2,2.6,10.5,0.5,2.36,14.16,1
"223045","2017-01-07 16:42:27","2017-01-07 17:23:12",97,177,1,4.81,24.5,0,0,25.3,2
"646462","2017-01-20 08:15:53","2017-01-20 08:34:28",116,143,1,4.2,17,0,3.25,21.05,1
"399000","2017-01-13 05:15:17","2017-01-13 05:23:24",255,65,1,3.3,11.5,0.5,2.2,15,1
"969661","2017-01-28 22:31:29","2017-01-28 22:39:24",112,80,1,1.53,7.5,0.5,2.2,11,1
"388990","2017-01-12 20:33:29","2017-01-12 20:48:45",255,225,1,2.45,11.5,0.5,2.56,15.36,1
"585519","2017-01-18 13:42:00","2017-01-18 13:52:50",75,168,1,2.7,10.5,0,0,11.3,2
"502616","2017-01-15 17:10:43","2017-01-15 17:20:30",97,106,1,1.46,8.5,0,1.86,11.16,1
"963796","2017-01-28 20:37:37","2017-01-28 20:45:04",42,41,1,1.27,7,0.5,0,8.3,1
"29993","2017-01-01 16:04:28","2017-01-01 16:23:43",75,183,2,10.53,29.5,0,0,30.3,1
"433394","2017-01-13 22:38:36","2017-01-13 22:51:43",33,97,1,1.77,10,0.5,2.26,13.56,1
"668210","2017-01-20 19:25:21","2017-01-20 19:38:43",43,161,1,2.67,11.5,1,2.66,15.96,1
"539670","2017-01-16 22:22:03","2017-01-16 22:30:37",256,79,2,2.5,10,0.5,2.25,13.55,1
"133007","2017-01-05 08:08:51","2017-01-05 08:21:06",226,226,1,0.95,9,0,0,9.8,2
"222379","2017-01-07 16:16:01","2017-01-07 16:33:50",75,229,1,3.98,15,0,0,15.8,2
"510375","2017-01-15 20:21:13","2017-01-15 20:32:04",42,243,1,3.6,13,0.5,2.85,17.15,1
"782340","2017-01-23 20:33:41","2017-01-23 20:42:27",255,112,1,1.2,7.5,0.5,1.5,10.3,1
"214877","2017-01-07 11:19:13","2017-01-07 11:24:30",197,130,2,1.21,6,0,1.36,8.16,1
"200772","2017-01-06 23:54:11","2017-01-07 00:00:04",255,80,1,1.1,6,0.5,0,7.3,1
"288152","2017-01-09 17:22:21","2017-01-09 17:39:18",82,129,6,2.29,12.5,1,2,16.3,1
"253530","2017-01-08 16:48:57","2017-01-08 17:10:48",181,150,1,11.18,32,0,3,35.8,1
"964093","2017-01-28 20:35:19","2017-01-28 20:45:27",7,146,1,1.89,9,0.5,2.58,12.88,1
"480030","2017-01-15 00:14:06","2017-01-15 00:19:05",247,247,1,1.17,6,0.5,0,7.3,1
"919639","2017-01-27 20:58:21","2017-01-27 21:41:51",166,28,1,15.24,46.5,0.5,11.95,59.75,1
"559271","2017-01-17 17:09:49","2017-01-17 17:33:12",7,145,1,3.11,17,1,4.7,23.5,1
"853172","2017-01-26 01:24:35","2017-01-26 01:59:53",255,41,1,10.56,33.5,0.5,1,35.8,1
"842789","2017-01-25 19:57:52","2017-01-25 20:00:44",41,41,1,0.43,4,1,0,5.8,1
"244446","2017-01-08 11:03:36","2017-01-08 11:11:56",181,97,1,1.4,7.5,0,0,8.3,2
"387888","2017-01-12 19:38:39","2017-01-12 19:44:01",74,75,1,1.1,6,1,1,8.8,1
"407158","2017-01-13 11:56:55","2017-01-13 12:08:09",17,217,1,1.4,9,0,0,9.8,2
"923833","2017-01-27 22:52:26","2017-01-27 22:57:11",130,197,1,1.22,6,0.5,0,7.3,2
"766401","2017-01-23 14:56:19","2017-01-23 14:58:16",145,145,1,0.63,4,0,0,4.8,2
"840114","2017-01-25 18:31:18","2017-01-25 18:36:21",95,196,1,1.27,6,1,0,7.8,2
"901518","2017-01-27 13:50:10","2017-01-27 13:52:55",75,74,6,0.65,4,0,0,4.8,2
"61607","2017-01-02 20:49:12","2017-01-02 20:51:42",181,65,1,0.56,4,0.5,1.32,6.62,1
"560758","2017-01-17 17:51:30","2017-01-17 17:58:43",97,97,1,0.84,6.5,1,0,8.3,2
"265841","2017-01-08 23:25:46","2017-01-08 23:34:23",82,129,1,1.16,7.5,0.5,1,9.8,1
"870231","2017-01-26 16:17:31","2017-01-26 16:29:52",152,74,1,1.57,9.5,1,0.56,11.86,1
"710477","2017-01-21 20:01:41","2017-01-21 20:09:50",61,61,1,1.41,7.5,0,2.49,10.79,1
"33352","2017-01-01 18:41:48","2017-01-01 18:42:13",255,255,2,0.03,0,0,0,0,2
"546123","2017-01-17 09:41:34","2017-01-17 09:49:19",42,41,1,1.06,7,0,0,7.8,2
"964090","2017-01-28 20:31:43","2017-01-28 20:34:46",41,75,1,0.66,4.5,0.5,0,5.8,2
"638528","2017-01-19 23:31:40","2017-01-19 23:38:26",82,56,1,1.04,6.5,0.5,0,7.8,2
"810420","2017-01-24 18:12:49","2017-01-24 18:26:08",181,61,2,1.6,10,1,2,13.8,1
"23163","2017-01-01 09:52:18","2017-01-01 10:07:18",37,36,1,3.43,14,0,3.7,18.5,1
"712432","2017-01-21 21:26:08","2017-01-22 20:32:27",7,179,1,1.28,6.5,0.5,0,7.8,1
"976107","2017-01-29 01:13:56","2017-01-29 01:34:53",255,79,1,3.39,15.5,0.5,3.36,20.16,1
"828102","2017-01-25 10:56:54","2017-01-25 11:11:47",166,168,1,0,9.5,0,0,10.3,2
"1060192","2017-01-31 18:44:36","2017-01-31 18:48:25",95,95,6,0.73,4.5,1,0,6.3,2
"736629","2017-01-22 14:37:28","2017-01-22 14:53:17",255,17,1,2.84,13,0,2.76,16.56,1
"586597","2017-01-18 14:08:50","2017-01-18 14:21:59",95,138,1,5.28,17,0,3.56,21.36,1
"599522","2017-01-18 20:45:44","2017-01-18 21:03:49",116,41,6,2.44,13.5,0.5,0,14.8,1
"199151","2017-01-06 23:09:40","2017-01-06 23:11:33",166,152,5,0.47,3.5,0.5,1.2,6,1
"498618","2017-01-15 15:03:30","2017-01-15 15:15:53",42,69,1,1.88,10,0,0,10.8,2
"617074","2017-01-19 13:05:11","2017-01-19 13:14:16",75,74,5,1.5,7.5,0,0,8.3,2
"659935","2017-01-20 16:53:03","2017-01-20 17:00:09",17,49,1,0.9,6.5,1,0,8.3,2
"723718","2017-01-22 02:07:29","2017-01-22 02:13:02",74,168,1,1.46,7,0.5,0,8.3,2
"133650","2017-01-05 08:44:14","2017-01-05 08:48:06",236,75,3,0.63,5,0,1.16,6.96,1
"979856","2017-01-29 02:46:16","2017-01-29 02:57:14",226,129,1,3.5,12.5,0.5,0,13.8,2
"497916","2017-01-15 14:32:38","2017-01-15 14:42:40",66,25,2,1.24,8.5,0,1.86,11.16,1
"502619","2017-01-15 17:14:12","2017-01-15 17:26:25",83,82,5,0.84,8.5,0,0,9.3,2
"1026144","2017-01-30 16:04:56","2017-01-30 16:12:11",210,210,1,1.4,7,1,2.2,11,1
"876878","2017-01-26 19:10:26","2017-01-26 19:16:41",41,41,1,0.84,6,1,1.2,9,1
"660949","2017-01-20 17:46:39","2017-01-20 17:51:32",260,83,5,0.58,5,1,0,6.8,2
"1027335","2017-01-30 17:29:04","2017-01-30 17:51:22",242,265,1,6.54,29,1,0,30.8,2
"149936","2017-01-05 17:58:08","2017-01-05 18:06:16",166,142,1,2.3,9,1,2.15,12.95,1
"421343","2017-01-13 18:40:05","2017-01-13 19:12:28",97,72,1,3.58,19.5,1,0,21.3,1
"169485","2017-01-06 08:08:02","2017-01-06 08:13:35",97,65,1,0.7,5.5,0,1.55,7.85,1
"546062","2017-01-17 08:03:24","2017-01-17 08:36:15",159,75,1,4.8,23,0,0,23.8,2
"18555","2017-01-01 05:52:22","2017-01-01 06:03:35",223,255,1,5.25,16,0.5,0,17.3,2
"831035","2017-01-25 12:34:48","2017-01-25 12:43:51",52,33,1,0.7,7,0,3,10.8,1
"565945","2017-01-17 19:30:23","2017-01-17 19:34:56",181,106,1,0.57,5,1,1.36,8.16,1
"786308","2017-01-23 23:45:23","2017-01-23 23:48:46",173,129,2,0.67,4.5,0.5,0,5.8,2
"20718","2017-01-01 06:19:17","2017-01-01 06:21:54",61,225,2,0.65,4,0,0,4.8,2
"40035","2017-01-01 23:06:07","2017-01-01 23:16:26",260,7,1,1.93,9,0.5,0,10.3,1
"187101","2017-01-06 18:52:08","2017-01-06 19:00:45",97,65,1,0.82,7,1,0,8.8,2
"292882","2017-01-09 19:08:03","2017-01-09 19:23:23",41,239,1,2.5,12.5,1,2.5,16.8,1
"765102","2017-01-23 13:45:47","2017-01-23 13:53:51",41,41,1,0.75,6.5,0,0,7.3,2
"391193","2017-01-12 21:27:05","2017-01-12 21:44:56",7,173,1,6.51,20.5,0.5,4.36,26.16,1
"506713","2017-01-15 19:12:50","2017-01-15 19:13:24",49,49,1,0.01,2.5,0,0,3.3,2
"696834","2017-01-21 14:52:47","2017-01-21 15:04:34",25,195,1,2.55,11.5,0,2.7,15,1
"796632","2017-01-24 11:42:13","2017-01-24 11:42:42",71,71,1,0,2.5,0,0,3.3,2
"49559","2017-01-02 13:26:53","2017-01-02 13:34:32",166,116,1,1.69,8,0,0,8.8,1
"300795","2017-01-10 02:52:09","2017-01-10 02:55:21",7,7,1,0.8,4.5,0.5,1.15,6.95,1
"393778","2017-01-12 22:33:48","2017-01-12 22:51:03",130,265,1,5.6,18.5,0.5,0,19.8,2
"220104","2017-01-07 14:22:06","2017-01-07 15:11:48",54,76,1,7.83,33,0,8.45,42.25,1
"978004","2017-01-29 01:10:44","2017-01-29 01:13:33",7,223,2,0.8,4.5,0.5,0,5.8,2
"837482","2017-01-25 16:33:37","2017-01-25 16:45:40",226,83,1,1.5,9,1,0,10.8,2
"25730","2017-01-01 12:47:18","2017-01-01 13:00:52",210,14,1,6.4,20,0,0,20.8,2
"676056","2017-01-20 22:11:02","2017-01-20 22:14:39",40,181,3,0.5,4.5,0.5,1.15,6.95,1
"890507","2017-01-27 04:11:41","2017-01-27 04:28:22",255,226,1,4.97,17.5,0.5,0,18.8,1
"509148","2017-01-15 20:28:14","2017-01-15 20:37:04",145,255,2,1.96,9,0.5,2.06,12.36,1
"262624","2017-01-08 21:14:35","2017-01-08 21:19:14",7,193,2,1.02,5.5,0.5,0,6.8,2
"876978","2017-01-26 19:46:25","2017-01-26 19:50:40",74,263,1,1.17,5.5,0.5,0,6.8,2
"105221","2017-01-04 11:35:26","2017-01-04 11:44:57",33,25,1,1.15,7.5,0,2.08,10.38,1
"637660","2017-01-19 22:13:41","2017-01-19 22:33:49",188,231,1,5.1,19,0.5,3.7,24,1
"948175","2017-01-28 13:33:09","2017-01-28 13:46:05",97,181,1,1.2,9,0,0,9.8,2
"781151","2017-01-23 20:06:53","2017-01-23 20:34:09",256,231,1,4.83,19.5,0.5,0,20.8,2
"366549","2017-01-12 08:40:29","2017-01-12 08:52:25",42,74,5,1.46,9.5,0,0,10.3,2
"206521","2017-01-07 02:33:35","2017-01-07 02:37:31",49,189,1,0.8,5,0.5,1.89,8.19,1
"1040105","2017-01-31 03:59:31","2017-01-31 04:11:03",82,173,1,1.66,9.5,0.5,0,10.8,2
"672862","2017-01-20 21:34:34","2017-01-20 21:38:32",256,80,1,0.82,5,0.5,5,11.3,1
"445546","2017-01-14 05:43:18","2017-01-14 05:46:05",112,112,1,0.68,4.5,0.5,1.16,6.96,1
"1063642","2017-01-31 19:04:06","2017-01-31 19:07:02",49,97,6,0.51,4,1,0,5.8,2
"209081","2017-01-07 04:14:45","2017-01-07 04:33:14",216,225,2,7.03,30,0,0,30,2
"376540","2017-01-12 14:05:40","2017-01-12 14:13:34",82,82,1,1,7,0,0,7.8,2
"1048064","2017-01-31 11:33:28","2017-01-31 11:36:43",75,263,1,0.5,4,0,0,4.8,2
"485442","2017-01-15 02:42:29","2017-01-15 02:58:46",49,89,1,3.7,14.5,0.5,3.95,19.75,1
"592639","2017-01-18 17:53:57","2017-01-18 18:00:13",130,28,1,0.73,5.5,1,0,7.3,2
"560817","2017-01-17 17:27:00","2017-01-17 17:30:30",196,95,1,0.66,4.5,1,1.26,7.56,1
"771724","2017-01-23 16:12:26","2017-01-23 16:19:06",97,97,1,0.4,5.5,1,0,7.3,2
"845679","2017-01-25 20:14:48","2017-01-25 20:28:52",247,244,1,2.03,10,0,0,10,2
"16233","2017-01-01 04:24:34","2017-01-01 04:36:03",247,42,1,2.15,10.5,0.5,0,11.8,2
"237665","2017-01-08 03:01:03","2017-01-08 03:05:36",65,97,1,1,5.5,0.5,0,6.8,1
"412945","2017-01-13 15:33:07","2017-01-13 15:50:32",49,188,1,2.77,13,0,0,13.8,2
"1001012","2017-01-29 19:04:20","2017-01-29 19:05:45",168,168,1,0.45,3.5,0,0,4.3,1
"533806","2017-01-16 18:18:58","2017-01-16 18:40:15",82,216,1,5.84,19.5,0,0,20.3,2
"591922","2017-01-18 17:52:33","2017-01-18 17:57:12",95,95,1,0.89,5.5,1,1.5,8.8,1
"1032635","2017-01-30 19:49:03","2017-01-30 19:55:23",75,74,1,1.4,6.5,1,0,8.3,2
"73398","2017-01-03 10:25:54","2017-01-03 10:37:12",97,33,1,1.55,8.5,0,0,9.3,2
"765483","2017-01-23 13:19:34","2017-01-23 13:22:44",17,17,2,0.71,4.5,0,1.86,7.16,1
"404067","2017-01-13 09:23:55","2017-01-13 09:33:26",61,61,2,1.84,8.5,0,0,9.3,2
"983638","2017-01-29 05:08:54","2017-01-29 05:15:17",255,80,1,1.18,6,0.5,0,7.3,1
"390882","2017-01-12 21:54:28","2017-01-12 22:05:31",17,189,1,1.96,9,0.5,2.06,12.36,1
"217404","2017-01-07 12:25:07","2017-01-07 12:28:34",25,106,1,0.5,4.5,0,0,5.3,2
"480648","2017-01-15 00:13:26","2017-01-15 00:16:04",75,42,1,1.11,5,0.5,0,6.3,2
"349527","2017-01-11 17:32:02","2017-01-11 17:55:34",75,137,2,4.86,18.5,1,1,21.3,1
"503988","2017-01-15 17:55:26","2017-01-15 18:03:47",166,41,2,1.5,7.5,1,2.3,11.6,1
"305236","2017-01-10 09:30:14","2017-01-10 09:54:14",116,236,1,3.9,18,0,3.76,22.56,1
"500984","2017-01-15 16:13:41","2017-01-15 16:24:05",129,83,1,1.38,8,0,0,8.8,2
"757502","2017-01-23 08:54:53","2017-01-23 09:05:16",244,120,1,3.26,12,0,2.56,15.36,1
"456085","2017-01-14 14:11:36","2017-01-14 14:18:16",41,152,1,1.33,7,0,0,7.8,2
"154389","2017-01-05 19:40:15","2017-01-05 19:44:37",74,75,1,0.97,5.5,1,0,7.3,2
"995527","2017-01-29 16:31:07","2017-01-29 16:41:17",33,49,1,1.61,9,0,0,9.8,2
"561794","2017-01-17 18:20:43","2017-01-17 19:17:41",256,82,1,7.03,35,1,5,41.8,1
"1069582","2017-01-31 23:56:51","2017-02-01 00:04:55",17,49,1,1.65,7.5,0.5,1.5,10.3,1
"789883","2017-01-24 07:50:39","2017-01-24 07:59:54",74,74,1,0.92,7.5,0,1.66,9.96,1
"867329","2017-01-26 14:09:40","2017-01-26 14:18:45",95,95,1,1,7.5,0,0,8.3,2
"119016","2017-01-04 19:03:36","2017-01-04 19:14:24",25,195,1,1.98,9,1,0,10.8,2
"16087","2017-01-01 04:33:34","2017-01-01 04:47:29",244,166,1,2.62,12,0.5,0,13.3,1
"465526","2017-01-14 18:51:34","2017-01-14 19:02:04",247,159,1,1.06,7,0,1,8.8,1
"16937","2017-01-01 04:41:00","2017-01-01 05:16:49",49,185,1,19.22,53.5,0.5,0,60.34,2
"831995","2017-01-25 13:02:19","2017-01-25 13:08:26",65,66,1,0,5.5,0,1.26,7.56,1
"770531","2017-01-23 16:57:57","2017-01-23 17:02:50",95,95,1,0.82,5.5,1,1.82,9.12,1
"333313","2017-01-11 07:39:21","2017-01-11 07:49:49",74,42,1,1.48,9,0,0,9.8,2
"216350","2017-01-07 12:17:28","2017-01-07 12:26:39",61,61,2,0.9,7.5,0,0,8.3,2
"326066","2017-01-10 20:02:19","2017-01-10 20:22:56",82,196,1,2.4,14.5,0.5,0,15.8,2
"974126","2017-01-29 00:34:28","2017-01-29 00:57:10",7,48,1,4.64,19,0.5,4.06,24.36,1
"1047102","2017-01-31 10:14:11","2017-01-31 10:26:21",74,75,1,1.4,9,0,1.96,11.76,1
"435286","2017-01-13 23:18:06","2017-01-13 23:32:48",244,213,1,5.55,18,0.5,0,19.3,2
"675596","2017-01-20 22:19:49","2017-01-20 22:26:07",97,34,2,1.51,7,0.5,0,8.3,2
"198284","2017-01-06 22:52:46","2017-01-06 23:02:02",35,76,1,2.24,9.5,0.5,0,10.8,2
"284446","2017-01-09 16:05:51","2017-01-09 16:16:37",74,74,1,1.3,8.5,1,1,13.25,1
"338877","2017-01-11 10:17:59","2017-01-11 10:23:56",42,42,1,0.8,6,0,1.36,8.16,1
"834824","2017-01-25 15:20:04","2017-01-25 15:25:58",66,65,3,0.91,5.5,0,1.89,8.19,1
"832758","2017-01-25 14:49:09","2017-01-25 15:02:25",129,223,5,3.3,12.5,0,0,13.3,2
"2626","2017-01-01 00:51:30","2017-01-01 00:56:48",116,42,1,0.8,5.5,0.5,1,7.8,1
"344316","2017-01-11 15:44:07","2017-01-11 15:48:51",166,238,1,1.06,6,0,1.7,8.5,1
"440890","2017-01-14 01:33:07","2017-01-14 01:40:19",17,217,1,1.9,8,0.5,0,9.3,2
"497353","2017-01-15 14:13:28","2017-01-15 14:23:30",42,166,1,1.64,9,0,1.47,11.27,1
"323119","2017-01-10 19:30:40","2017-01-10 19:33:12",25,25,1,0.67,4,1,0,5.8,2
"397681","2017-01-13 02:18:47","2017-01-13 02:22:32",181,52,1,1,5,0.5,0,6.3,2
"425877","2017-01-13 20:08:45","2017-01-13 20:15:20",112,255,1,0.85,6,0.5,0,7.3,2
"954359","2017-01-28 16:42:06","2017-01-28 16:54:20",17,61,1,1.6,9.5,0,2.05,12.35,1
"566332","2017-01-17 19:19:26","2017-01-17 19:26:30",61,61,1,1.33,7,1,0,8.8,2
"224418","2017-01-07 17:59:04","2017-01-07 18:46:54",40,177,2,5.88,28.5,0,0,29.3,2
"713689","2017-01-21 21:25:21","2017-01-21 21:36:12",41,116,1,1.69,9,0.5,0,10.3,2
"295300","2017-01-09 20:24:53","2017-01-09 20:27:15",33,33,1,0.3,3.5,0.5,0,4.8,2
"1057484","2017-01-31 17:36:12","2017-01-31 17:42:43",166,166,1,0.93,6.5,1,0,8.3,2
"1013086","2017-01-30 08:57:18","2017-01-30 09:01:18",95,95,1,0.59,4.5,0,0,5.3,2
"407247","2017-01-13 11:37:50","2017-01-13 11:54:34",75,166,1,2.2,12,0,2.55,15.35,1
"615290","2017-01-19 11:41:55","2017-01-19 12:34:06",40,163,1,8.7,37,0,2,39.8,1
"315152","2017-01-10 15:21:41","2017-01-10 15:49:57",33,138,1,10.01,30,0,6.16,36.96,1
"794694","2017-01-24 10:35:44","2017-01-24 10:49:01",7,237,1,2.79,12,0,0,12.8,2
"1057685","2017-01-31 17:26:50","2017-01-31 17:36:36",145,146,1,1.63,8.5,1,1.5,11.8,1
"82750","2017-01-03 15:13:58","2017-01-03 15:25:06",74,263,1,2.4,10,0,0,10.8,2
"416971","2017-01-13 17:54:42","2017-01-13 17:59:15",223,223,1,0.58,5,1,1.36,8.16,1
"1013037","2017-01-30 08:11:03","2017-01-30 08:18:28",41,74,1,0.71,6.5,0,1.46,8.76,1
"775789","2017-01-23 18:57:41","2017-01-23 19:13:49",116,239,1,3.53,14,1,0,15.8,2
"537146","2017-01-16 20:13:04","2017-01-16 20:23:35",74,238,1,2.38,10,0.5,2.26,13.56,1
"412792","2017-01-13 15:26:12","2017-01-13 15:32:52",74,74,1,0.69,6,0,0,6.8,2
"659966","2017-01-20 16:50:18","2017-01-20 17:09:49",66,144,1,2.1,13.5,1,3.05,18.35,1
"181948","2017-01-06 16:52:23","2017-01-06 17:22:12",255,25,2,4,20,1,5.45,27.25,1
"814162","2017-01-24 20:49:44","2017-01-24 20:54:41",166,238,1,1.12,6,0.5,0,7.3,2
"793542","2017-01-24 09:41:46","2017-01-24 09:57:17",49,209,1,3.2,13.5,0,4.25,18.55,1
"47586","2017-01-02 11:38:09","2017-01-02 11:53:11",145,141,1,3.54,14,0,4.44,19.24,1
"123932","2017-01-04 21:06:51","2017-01-04 21:18:24",225,62,1,2.77,11,0.5,2.46,14.76,1
"236672","2017-01-08 02:02:48","2017-01-08 02:19:25",226,82,5,2.83,13,0.5,0,14.3,2
"220795","2017-01-07 15:20:12","2017-01-07 15:26:39",166,24,1,0.7,6,0,1.2,8,1
"132396","2017-01-05 07:55:56","2017-01-05 08:08:50",49,181,1,1.87,10,0,0,10.8,1
"1012424","2017-01-30 07:31:15","2017-01-30 07:38:30",74,74,1,0.7,6.5,0,0,7.3,2
"794211","2017-01-24 10:53:56","2017-01-24 11:05:59",74,42,1,2.25,10.5,0,2.26,13.56,1
"721129","2017-01-22 00:51:58","2017-01-22 01:08:22",255,79,1,2.8,13,0.5,2.85,17.15,1
"50365","2017-01-02 13:33:09","2017-01-02 13:50:31",74,151,2,2.8,13.5,0,0,14.3,2
"432903","2017-01-13 22:16:44","2017-01-13 22:21:58",97,181,1,1.09,6,0.5,1.46,8.76,1
"322095","2017-01-10 19:14:13","2017-01-10 19:42:56",69,69,1,4.38,20.5,1,4,26.3,1
"1031907","2017-01-30 19:52:22","2017-01-30 19:58:02",255,112,1,1.11,6,1,2.34,10.14,1
"401602","2017-01-13 08:53:08","2017-01-13 09:04:04",166,74,1,1.48,9,0,0,9.8,1
"686270","2017-01-21 04:39:13","2017-01-21 04:52:39",256,87,1,3.7,13.5,0.5,2.95,17.75,1
"634941","2017-01-19 21:54:59","2017-01-19 21:59:15",7,7,2,0.85,5,0.5,0,6.3,2
"312262","2017-01-10 14:05:11","2017-01-10 14:32:57",244,140,5,7.07,25,0,5.16,30.96,1
"989362","2017-01-29 12:53:19","2017-01-29 13:06:04",33,232,1,3.21,12.5,0,0,13.3,2
"293433","2017-01-09 19:19:36","2017-01-09 19:23:21",146,146,1,0.7,4.5,1,0.63,6.93,1
"572586","2017-01-17 22:08:01","2017-01-17 22:13:33",188,188,1,1.1,6,0.5,0,7.3,2
"278777","2017-01-09 12:25:03","2017-01-09 12:35:58",82,173,1,1.7,9,0,2.2,12,1
"345004","2017-01-11 15:04:09","2017-01-11 15:21:49",41,159,6,2.34,13,0,0,13.8,2
"269119","2017-01-09 05:45:20","2017-01-09 05:53:42",74,151,1,1.9,8.5,0.5,0,9.8,2
"1049679","2017-01-31 12:10:02","2017-01-31 12:19:02",7,83,5,2.46,10,0,0,10.8,2
"320791","2017-01-10 18:57:27","2017-01-10 19:01:55",166,41,1,0.76,5,1,1.7,8.5,1
"35379","2017-01-01 19:29:44","2017-01-01 19:35:55",7,7,1,0.83,6,0,0,6.8,2
"456391","2017-01-14 14:11:27","2017-01-14 14:13:17",75,74,1,0.48,3.5,0,0,4.3,2
"538140","2017-01-16 21:13:37","2017-01-16 21:24:37",82,135,1,2.95,11.5,0.5,0,12.8,1
"394396","2017-01-12 23:51:10","2017-01-13 00:00:12",82,56,1,1.9,8.5,0.5,0,9.8,2
"578433","2017-01-18 08:35:48","2017-01-18 08:45:55",152,42,1,1.96,9,0,0,9.8,2
"948569","2017-01-28 14:32:25","2017-01-28 14:44:28",116,116,5,1.41,9,0,0,9.8,2
"884550","2017-01-26 22:41:08","2017-01-26 22:41:14",7,7,1,0.01,52,0,0,52.8,2
"469704","2017-01-14 19:30:58","2017-01-14 19:35:55",49,97,1,0.8,5.5,0,0,6.3,2
"1030912","2017-01-30 19:27:15","2017-01-30 19:40:39",244,143,1,5.51,17.5,1,3.86,23.16,1
"269714","2017-01-09 07:34:03","2017-01-09 07:51:20",95,138,5,5.06,17.5,0,2,20.3,1
"32303","2017-01-01 17:58:37","2017-01-01 18:02:46",89,85,1,0.7,5,0,0,5.8,2
"180826","2017-01-06 16:17:38","2017-01-06 16:36:24",97,61,1,2.22,13,1,2.96,17.76,1
"672696","2017-01-20 21:47:01","2017-01-20 21:55:25",82,196,1,1.82,8.5,0.5,2.94,12.74,1
"588241","2017-01-18 15:36:49","2017-01-18 15:47:35",75,236,1,1.33,8.5,0,0,9.3,2
"923916","2017-01-27 22:25:05","2017-01-27 22:33:14",106,257,1,2.49,9.5,0.5,3.24,14.04,1
"894711","2017-01-27 08:04:07","2017-01-27 08:15:53",61,188,1,1.6,9,0,0,9.8,2
"592301","2017-01-18 17:36:19","2017-01-18 17:38:08",23,23,4,0.4,80,0,0,80,1
"957154","2017-01-28 18:51:39","2017-01-28 19:01:00",166,74,1,1.6,8,0,2.2,11,1
"867030","2017-01-26 14:07:40","2017-01-26 14:12:07",7,7,6,0.59,5,0,1.16,6.96,1
"223392","2017-01-07 17:03:18","2017-01-07 17:08:17",75,236,1,0.52,5,0,0,5.8,2
"701380","2017-01-21 16:30:52","2017-01-21 16:35:59",145,146,1,0.82,5.5,0,1,7.3,1
"443142","2017-01-14 03:32:47","2017-01-14 03:45:34",80,79,1,3.28,12.5,0.5,2.07,15.87,1
"616985","2017-01-19 12:08:08","2017-01-19 12:39:17",57,173,1,12.1,0,0,0,0,2
"351527","2017-01-11 18:43:19","2017-01-11 18:50:24",188,72,1,1.59,7,1,0,8.8,2
"259053","2017-01-08 19:27:57","2017-01-08 19:32:52",181,188,1,1.31,6.5,0,1.46,8.76,1
"1043112","2017-01-31 08:30:28","2017-01-31 08:37:46",41,166,1,0.62,6,0,1.2,8,1
"817878","2017-01-24 22:05:51","2017-01-24 22:11:52",40,65,1,0.92,6,0.5,0,7.3,2
"186037","2017-01-06 18:17:09","2017-01-06 18:36:09",61,255,1,3.37,15,1,5.04,21.84,1
"754056","2017-01-23 02:37:27","2017-01-23 02:48:28",95,258,1,2.29,10.5,0.5,0,11.8,2
"996947","2017-01-29 17:05:51","2017-01-29 17:10:26",152,166,1,0.69,5,0,0,5.8,2
"240621","2017-01-08 08:36:47","2017-01-08 08:48:07",61,72,2,2.58,11,0,0,11.8,2
"605990","2017-01-19 00:38:24","2017-01-19 00:49:42",66,79,2,2.9,11,0.5,0,12.3,2
"825327","2017-01-25 09:25:26","2017-01-25 09:44:29",75,136,1,7.11,25,0,0,25,2
"101216","2017-01-04 08:59:11","2017-01-04 09:08:11",168,69,1,1.3,8,0,0.2,9,1
"260019","2017-01-08 19:43:31","2017-01-08 20:17:24",54,143,1,8.22,28.5,0,5.86,37.11,1
"142026","2017-01-05 13:52:05","2017-01-05 14:27:05",75,246,1,6.44,26.5,0,0,27.3,2
"1066994","2017-01-31 21:24:57","2017-01-31 21:34:49",74,24,1,2.09,9,0.5,0,10.3,2
"485399","2017-01-15 02:51:09","2017-01-15 02:55:05",226,7,4,0.8,5,0.5,0,6.3,2
"819667","2017-01-25 00:06:50","2017-01-25 00:09:27",7,223,1,0.87,4.5,0.5,0,5.8,2
"131286","2017-01-05 06:44:03","2017-01-05 06:52:12",244,41,1,2.2,9,0,0,9.8,2
"579709","2017-01-18 09:44:35","2017-01-18 10:04:01",130,219,1,6.18,21,0,4.36,26.16,1
"478066","2017-01-14 23:47:17","2017-01-14 23:59:41",129,70,1,2.18,10,0.5,0,11.3,2
